link_name,status_link
"9/29 Through the 40s: HBD Cannonball & Paul, Camnitz Clan, Game Stories",http://beforeitsnews.com/sports/2017/09/929-through-the-40s-hbd-cannonball-paul-camnitz-clan-game-stories-2701470.html
SmackTalk: Ravens WILL Roast Raiders,http://beforeitsnews.com/sports/2017/10/smacktalk-ravens-will-roast-raiders-2702272.html
Chicago Bears secondary comes up big in win over Pittsburgh,http://beforeitsnews.com/sports/2017/09/chicago-bears-secondary-comes-up-big-in-win-over-pittsburgh-2701166.html
September 23rd doomsday numerologist now says apocalypse actually starts in October,http://www.disclose.tv/news/september_23rd_doomsday_numerologist_now_says_apocalypse_actually_starts_in_october/140361
Missing Link Music Signs Bluegrass Songwriter Of The Year Daryl Mosley,http://beforeitsnews.com/entertainment/2017/09/missing-link-music-signs-bluegrass-songwriter-of-the-year-daryl-mosley-2670592.html
Acid Attacks: Hell In A Bottle,http://beforeitsnews.com/entertainment/2017/09/acid-attacks-hell-in-a-bottle-2670589.html
Louisville’s first move should be to let go of Rick Pitino.,http://beforeitsnews.com/sports/2017/10/louisvilles-first-move-should-be-to-let-go-of-rick-pitino-2-2702075.html
Fundamental And Constitutional Rights Negated In The Realm of Totalitarian Corporatocracy,https://www.activistpost.com/2017/09/fundamental-constitutional-rights-negated-realm-totalitarian-corporatocracy.html
Federal Reserve Will Continue Cutting Economic Life Support,https://www.activistpost.com/2017/09/federal-reserve-will-continue-cutting-economic-life-support.html
JetNation Tuesday Tidbits; Jets Maye Have Something with Safety Tandem,http://beforeitsnews.com/sports/2017/09/jetnation-tuesday-tidbits-jets-maye-have-something-with-safety-tandem-2701190.html
"The CDC’s Strange Case of Poul Thorsen, MD, PhD, Vaccine Data Manipulator “Extraordinaire”",https://www.activistpost.com/2017/09/cdcs-strange-case-poul-thorsen-md-phd-vaccine-data-manipulator-extraordinaire.html
The Experience of Seeing the Chicago Bears play the Pittsburgh Steelers Live,http://beforeitsnews.com/sports/2017/09/the-experience-of-seeing-the-chicago-bears-play-the-pittsburgh-steelers-live-2701330.html
Week 5 Rankings (2017): Top 40 Running Backs,http://beforeitsnews.com/sports/2017/10/week-5-rankings-2017-top-40-running-backs-2701915.html
"Start ‘Em or Sit ‘Em (2017): Week 5: Carson Wentz, Marshawn Lynch, Latavius Murray & More",http://beforeitsnews.com/sports/2017/10/start-em-or-sit-em-2017-week-5-carson-wentz-marshawn-lynch-latavius-murray-more-2702079.html
WHY IS THERE A BASE ON GOOGLE MARS?,http://dailybuzzlive.com/base-google-mars/
Kaepernick: When Taking a Knee Is All About Me,http://beforeitsnews.com/u-s-politics/2017/10/kaepernick-when-taking-a-knee-is-all-about-me-2537651.html
Passing Game Film Review - McFrown - Week 4 (Jaguars),http://beforeitsnews.com/sports/2017/10/passing-game-film-review-mcfrown-week-4-jaguars-2701838.html
Sponsors Leave NFL Over Anthem Protests Others Feeling Pressure,http://beforeitsnews.com/u-s-politics/2017/10/sponsors-leave-nfl-over-anthem-protests-others-feeling-pressure-2537256.html
"Neo-Nazi Dennis Mothersbaugh Proudly Wears ‘God, Guns & Trump’ T-Shirt",http://beforeitsnews.com/u-s-politics/2017/10/neo-nazi-dennis-mothersbaugh-proudly-wears-god-guns-trump-t-shirt-2537485.html
The Pharmaceutical Menace Promoted As Prophylactic Medicine,https://www.activistpost.com/2017/09/hpv-vaccines-pharmaceutical-menace-promoted-prophylactic-medicine.html
Trump Told Staff To Portray Him As 'Crazy' While Dealing With Korea,http://beforeitsnews.com/u-s-politics/2017/10/trump-told-staff-to-portray-him-as-crazy-while-dealing-with-korea-2537126.html
St. Louis Cardinals plunk Anthony Rizzo in first at bat,http://beforeitsnews.com/sports/2017/09/st-louis-cardinals-plunk-anthony-rizzo-in-first-at-bat-2701328.html
Woman Head Infested With Worms – How Is This Possible!!,http://dailybuzzlive.com/woman-head-infested-worms-possible/
Dave Doeren has finally gotten that signature win,http://beforeitsnews.com/sports/2017/09/dave-doeren-has-finally-gotten-that-signature-win-2701105.html
Did Vegas Shooter Stephen Paddock Believe That He Was Justified in Shooting Conservatives Because They ‘Deserve to Die’?,http://beforeitsnews.com/terrorism/2017/10/did-vegas-shooter-stephen-paddock-believe-that-he-was-justified-in-shooting-conservatives-because-they-deserve-to-die-2460287.html
Google Clips Automatically Identifies Everyone Including Your Pets,https://www.activistpost.com/2017/10/google-clips-automatically-identifies-everyone-including-pets.html
‘Take A Knee’: How One NFL Player's Resistance Evolved Into A Movement,http://beforeitsnews.com/u-s-politics/2017/09/take-a-knee-how-one-nfl-players-resistance-evolved-into-a-movement-2536850.html
Blue Ribbon Preseason Top 25 Includes Six From ACC,http://beforeitsnews.com/sports/2017/09/blue-ribbon-preseason-top-25-includes-six-from-acc-2-2701222.html
"For Second Week in row, Jets Youngsters Shine",http://beforeitsnews.com/sports/2017/10/for-second-week-in-row-jets-youngsters-shine-2701701.html
Kids Tell Their Moms What They REALLY Think Of Them,http://dailybuzzlive.com/kids-tell-moms-really-think/
Las Vegas Shooting Makes Country Guitarist Change His Mind On Guns,http://beforeitsnews.com/u-s-politics/2017/10/las-vegas-shooting-makes-country-guitarist-change-his-mind-on-guns-2537201.html
Trump Adviser: NFL Players Should Thank God They Aren’t Being Shot,http://beforeitsnews.com/u-s-politics/2017/09/trump-adviser-nfl-players-should-thank-god-they-arent-being-shot-2536751.html
President Trump Delivers Weekly Address 9/29/17 [Video and Transcript],http://beforeitsnews.com/u-s-politics/2017/09/president-trump-delivers-weekly-address-92917-video-and-transcript-2537040.html
This Man Might Be The First Head Transplant Recipient – This Is Crazy!,http://dailybuzzlive.com/this-man-might-be-the-first-head-transplant-recipient-this-is-crazy/
Royal Caribbean Sends Cruise To Help Hurricane Relief Efforts,http://beforeitsnews.com/u-s-politics/2017/09/royal-caribbean-sends-cruise-to-help-hurricane-relief-efforts-2536898.html
"9/26 Expo Park-Forbes Field Era: HBD Bob, Joe, Bobby, Steve & Brian; Larry Let Go; Lefty's No-No; Game Stories",http://beforeitsnews.com/sports/2017/09/926-expo-park-forbes-field-era-hbd-bob-joe-bobby-steve-brian-larry-let-go-leftys-no-no-game-stories-2701134.html
34 Yards,http://beforeitsnews.com/sports/2017/10/34-yards-2701821.html
Week 4 Rankings (2017): Top 15 Kickers,http://beforeitsnews.com/sports/2017/09/week-4-rankings-2017-top-15-kickers-2701304.html
"When You See How ‘Thug’ This Cat Is, You Will Want Him On Your Side #ThugLife",http://dailybuzzlive.com/when-you-see-how-thug-this-cat-is-you-will-want-him-on-your-side-thuglife/
Are Facebook and Google the New Colonial Powers?,https://www.activistpost.com/2017/09/facebook-google-new-colonial-powers.html
2017 Fantasy Football Kicker Rankings - Week 5,http://beforeitsnews.com/sports/2017/10/2017-fantasy-football-kicker-rankings-week-5-2701896.html
Helicopter Money' Coming Michael Pento,http://beforeitsnews.com/u-s-politics/2017/10/helicopter-money-coming-michael-pento-2537592.html
Shannon Bream to get primetime show on Fox News,http://beforeitsnews.com/u-s-politics/2017/09/shannon-bream-to-get-primetime-show-on-fox-news-2536996.html
Scientists And Physicians Send Appeal About 5G Rollout And Health Dangers To The European Union,https://www.activistpost.com/2017/09/scientists-physicians-send-appeal-5g-rollout-health-dangers-european-union.html
Celebrities Tweeting Geeky Photos To Help Raise Funds For Puerto Rico,http://beforeitsnews.com/u-s-politics/2017/10/celebrities-tweeting-geeky-photos-to-help-raise-funds-for-puerto-rico-2537094.html
35 False Matches and 1 Erroneous Arrest As Police Secretly Test Facial Recognition Technology,https://www.activistpost.com/2017/09/false-arrest-raise-questions-police-facial-recognition.html
Jimmy Kimmel Weeps As He Talks About Shooting In His Hometown,http://beforeitsnews.com/u-s-politics/2017/10/jimmy-kimmel-weeps-as-he-talks-about-shooting-in-his-hometown-2537202.html
SpaceX to Launch and Land Two Falcon 9 Rockets this Weekend,http://beforeitsnews.com/u-s-politics/2017/10/spacex-to-launch-and-land-two-falcon-9-rockets-this-weekend-2537355.html
Deep State Exam - A.F. Branco Cartoon,http://beforeitsnews.com/u-s-politics/2017/09/deep-state-exam-a-f-branco-cartoon-2536770.html
Pair of Jets Recognized for Outstanding Performances vs Dolphins,http://beforeitsnews.com/sports/2017/09/pair-of-jets-recognized-for-outstanding-performances-vs-dolphins-2701587.html
"With iPhone’s New FaceID, Cops Can Unlock Your Phone by Pointing at Your Face-While You’re Cuffed",https://www.activistpost.com/2017/09/iphones-new-faceid-cops-can-unlock-phone-pointing-face-youre-cuffed.html
Young Guns Step up in Jets 20-6 Victory Over Dolphins,http://beforeitsnews.com/sports/2017/09/young-guns-step-up-in-jets-20-6-victory-over-dolphins-2701056.html
Tailgating - Dolphins vs Jets,http://beforeitsnews.com/sports/2017/10/tailgating-dolphins-vs-jets-2701762.html
Does Christopher Columbus Really Deserve A Holiday?,http://beforeitsnews.com/u-s-politics/2017/10/does-christopher-columbus-really-deserve-a-holiday-2537460.html
Steelers Gab 2017 Week 4 NFL Preview - Pittsburgh at Baltimore,http://beforeitsnews.com/sports/2017/09/steelers-gab-2017-week-4-nfl-preview-pittsburgh-at-baltimore-2701589.html
Ravens vs. Steelers - Thursday,http://beforeitsnews.com/sports/2017/09/ravens-vs-steelers-thursday-3-2701449.html
Brandon Saad is the spark the Chicago Blackhawks need,http://beforeitsnews.com/sports/2017/10/brandon-saad-is-the-spark-the-chicago-blackhawks-need-2701746.html
This High School Is Threatening To Ban Players Who Kneel During Anthem,http://beforeitsnews.com/u-s-politics/2017/10/this-high-school-is-threatening-to-ban-players-who-kneel-during-anthem-2537184.html
"Non-Lethal? Police Tasers Have Killed Over 1,000-Many With Mental Health Problems",https://www.activistpost.com/2017/09/non-lethal-police-tasers-killed-1000-many-mentally-ill.html
"9/29 Through the 40s: HBD Cannonball & Paul, Camnitz Clan, Game Stories",http://beforeitsnews.com/sports/2017/09/929-through-the-40s-hbd-cannonball-paul-camnitz-clan-game-stories-2701470.html
PRESIDENT TRUMP says: Las Vegas shooting - Live updates,http://beforeitsnews.com/u-s-politics/2017/10/president-trump-says-las-vegas-shooting-live-updates-2537187.html
Smart Meter Data: Privacy and Cybersecurity,https://www.activistpost.com/2017/10/smart-meter-data-privacy-and-cybersecurity-congressional-research-report-2012.html
"Dems Call For Action Against Guns, Not Just ‘Thoughts And Prayers’",http://beforeitsnews.com/u-s-politics/2017/10/dems-call-for-action-against-guns-not-just-thoughts-and-prayers-2537208.html
"For The First Time, US Calls Out Myanmar's Rohingya Atrocities",http://beforeitsnews.com/u-s-politics/2017/09/for-the-first-time-us-calls-out-myanmars-rohingya-atrocities-2536967.html
"10/6: HBD Eddie, Tom, Gene, Jeff, Joel & Radhames; Chiefs Triples; 20 For Smiley, More",http://beforeitsnews.com/sports/2017/10/106-hbd-eddie-tom-gene-jeff-joel-radhames-chiefs-triples-20-for-smiley-more-2702087.html
Week 4 Rankings (2017): Top 50 Wide Receivers,http://beforeitsnews.com/sports/2017/09/week-4-rankings-2017-top-50-wide-receivers-2701398.html
"Jets Release Tight End Will Tye, Practice Squad RB Marcus Murphy",http://beforeitsnews.com/sports/2017/10/jets-release-tight-end-will-tye-practice-squad-rb-marcus-murphy-2701877.html
Cheap Oil or a Weak Dollar,https://www.activistpost.com/2017/09/can-choose-one-cheap-oil-weak-dollar.html
"Playing With Heavy Heart, Jets’ Ealy Dominates on D-Line",http://beforeitsnews.com/sports/2017/10/playing-with-heavy-heart-jets-ealy-dominates-on-d-line-2701665.html
Ranking the Power 5 Football Conferences after Week 3 with Playoff Analysis,http://beforeitsnews.com/sports/2017/09/ranking-the-power-5-football-conferences-after-week-3-with-playoff-analysis-3-2701108.html
U.S. Based Charity Is Robbing Mexico’s Indigenous Communities of Water,https://www.activistpost.com/2017/10/u-s-based-charity-is-robbing-mexicos-indigenous-communities-of-water.html
Train Stations to use Facial Recognition and Palm Vein Scanners for Payment,https://www.activistpost.com/2017/09/train-stations-use-facial-recognition-palm-vein-scanners-payment.html
King Salman’s Favorite Golden Escalator Betrays Him On Visit To Moscow,http://beforeitsnews.com/u-s-politics/2017/10/king-salmans-favorite-golden-escalator-betrays-him-on-visit-to-moscow-2537412.html
John Fox’s Future Rests on the Arm of Mitchell Trubisky,http://beforeitsnews.com/sports/2017/10/john-foxs-future-rests-on-the-arm-of-mitchell-trubisky-2702028.html
Released CIA document suggests that the astral world in its entirety exists,http://www.disclose.tv/news/released_cia_document_suggests_that_the_astral_world_in_its_entirety_exists/140446
Hunter’s Camera caught Angelic Entity in remote area of northern Canada,http://www.disclose.tv/news/hunters_camera_caught_angelic_entity_in_remote_area_of_northern_canada/140435
2017 Fantasy Football Running Back Rankings - Week 4,http://beforeitsnews.com/sports/2017/09/2017-fantasy-football-running-back-rankings-week-4-2701144.html
"President Donald Trump’s Schedule for Monday, October 10, 2017",http://beforeitsnews.com/u-s-politics/2017/10/president-donald-trumps-schedule-for-monday-october-10-2017-2537593.html
Sticker Proclaiming ‘KKK Wants You’ Found At A Portland High School,http://beforeitsnews.com/u-s-politics/2017/09/sticker-proclaiming-kkk-wants-you-found-at-a-portland-high-school-2536919.html
"Souleye, New Age Hip Hop Rapper, Announces the Eagerly Awaited Album: WILDMAN Releasing September 22, 2017!",http://beforeitsnews.com/entertainment/2017/09/souleye-new-age-hip-hop-rapper-announces-the-eagerly-awaited-album-wildman-releasing-september-22-2017-2670565.html
FSU Opponent Preview: University of Miami,http://beforeitsnews.com/sports/2017/10/fsu-opponent-preview-university-of-miami-2702137.html
Democrats fighting losing battle on Tax Reform,http://beforeitsnews.com/u-s-politics/2017/09/democrats-fighting-losing-battle-on-tax-reform-2536924.html
Pat Robertson Blames LV Shooting On People Who ‘Disrespect’ Trump,http://beforeitsnews.com/u-s-politics/2017/10/pat-robertson-blames-lv-shooting-on-people-who-disrespect-trump-2537218.html
Two-Minute Drill: Believe in the Chiefs?,http://beforeitsnews.com/sports/2017/10/two-minute-drill-believe-in-the-chiefs-2702094.html
The Strange Case of Stephen Paddock,http://beforeitsnews.com/u-s-politics/2017/10/the-strange-case-of-stephen-paddock-2537397.html
Hey Mr. Girardi... Respect,http://beforeitsnews.com/sports/2017/10/hey-mr-girardi-respect-2701911.html
"Australia Successfully Reformed Gun Laws, Why Can’t The US?",http://beforeitsnews.com/u-s-politics/2017/10/australia-successfully-reformed-gun-laws-why-cant-the-us-2537233.html
2017 Fantasy Football Tight End Rankings - Week 4,http://beforeitsnews.com/sports/2017/09/2017-fantasy-football-tight-end-rankings-week-4-2701248.html
Carl Thornton Prepares To Light Up The Dancefloor With His Summer Anthem 'Let's Go Crazy',http://beforeitsnews.com/entertainment/2017/09/carl-thornton-prepares-to-light-up-the-dancefloor-with-his-summer-anthem-lets-go-crazy-2670576.html
Bottom 5 Yinzer-isms,http://beforeitsnews.com/sports/2017/09/bottom-5-yinzer-isms-2701482.html
Bubble Boobed Bimbo Kim Kardashian Trashes Trump Over Puerto Rico,http://beforeitsnews.com/u-s-politics/2017/10/bubble-boobed-bimbo-kim-kardashian-trashes-trump-over-puerto-rico-2537102.html
Tampa Bay Lightning Player Thrusts ‘Black Power’ Fist in Air During NHL Game,http://beforeitsnews.com/u-s-politics/2017/10/tampa-bay-lightning-player-thrusts-black-power-fist-in-air-during-nhl-game-2537557.html
Houston Texans Suffer Devastating Blow with J.J. Watt Injury During Loss to Chiefs,http://beforeitsnews.com/u-s-politics/2017/10/houston-texans-suffer-devastating-blow-with-j-j-watt-injury-during-loss-to-chiefs-2537652.html
Bill on Guardianship Abuse Goes to Trump-But What Does it Actually Fix?,https://www.activistpost.com/2017/10/bill-guardianship-abuse-goes-trump-what-does-it-fix.html
Impossible That WTC Building 7 Collapsed By Small Fires As Claimed By NIST,https://www.activistpost.com/2017/09/alaska-university-impossible-that-wtc-building-7-collapsed-by-small-fires-as-claimed-by-nist.html
Study Finds That Second-Born Children Are More Likely To Be Criminals,http://dailybuzzlive.com/study-finds-second-born-children-likely-criminals/
4 PM Hurricane Nate Update Moves Landfall West to Gulfport,http://beforeitsnews.com/u-s-politics/2017/10/4-pm-hurricane-nate-update-moves-landfall-west-to-gulfport-2537521.html
10/7 Post-Season: Bad Day at the Shop...0-for-3 in WS; 1-for-5 in Playoffs,http://beforeitsnews.com/sports/2017/10/107-post-season-bad-day-at-the-shop-0-for-3-in-ws-1-for-5-in-playoffs-2702172.html
